Date,Rate,Change
10/1/21,0.1250,0.0000
10/4/21,0.1250,0.0000
10/5/21,0.1250,0.0000
10/6/21,0.1250,0.0000
10/7/21,0.1250,0.0000
10/8/21,0.1250,0.0000
10/11/21,0.1250,0.0000
10/12/21,0.1250,0.0000
10/13/21,0.1250,0.0000
10/14/21,0.1250,0.0000
10/15/21,0.1250,0.0000
10/18/21,0.1250,0.0000
10/19/21,0.1250,0.0000
10/20/21,0.1250,0.0000
10/21/21,0.1250,0.0000
10/22/21,0.1250,0.0000
10/25/21,0.1250,0.0000
10/26/21,0.1250,0.0000
10/27/21,0.1250,0.0000
10/28/21,0.1250,0.0000
10/29/21,0.1250,0.0000
11/1/21,0.1250,0.0000
11/2/21,0.1250,0.0000
11/3/21,0.1250,0.0000
11/4/21,0.1250,0.0000
11/5/21,0.1250,0.0000
11/8/21,0.1250,0.0000
11/9/21,0.1250,0.0000
11/10/21,0.1250,0.0000
11/11/21,0.1250,0.0000
11/12/21,0.1250,0.0000
11/15/21,0.1250,0.0000
11/16/21,0.1250,0.0000
11/17/21,0.1250,0.0000
11/18/21,0.1250,0.0000
11/19/21,0.1250,0.0000
11/22/21,0.1250,0.0000
11/23/21,0.1250,0.0000
11/24/21,0.1250,0.0000
11/25/21,0.1250,0.0000
11/26/21,0.1250,0.0000
11/29/21,0.1250,0.0000
11/30/21,0.1250,0.0000
12/1/21,0.1250,0.0000
12/2/21,0.1250,0.0000
12/3/21,0.1250,0.0000
12/6/21,0.1250,0.0000
12/7/21,0.1250,0.0000
12/8/21,0.1250,0.0000
12/9/21,0.1250,0.0000
12/10/21,0.1250,0.0000
12/13/21,0.1250,0.0000
12/14/21,0.1250,0.0000
12/15/21,0.1250,0.0000
12/16/21,0.1250,0.0000
12/17/21,0.1250,0.0000
12/20/21,0.1250,0.0000
12/21/21,0.1250,0.0000
12/22/21,0.1250,0.0000
12/23/21,0.1250,0.0000
12/24/21,0.1250,0.0000
12/27/21,0.1250,0.0000
12/28/21,0.1250,0.0000
12/29/21,0.1250,0.0000
12/30/21,0.1250,0.0000
12/31/21,0.1250,0.0000
1/3/22,0.1250,0.0000
1/4/22,0.1250,0.0000
1/5/22,0.1250,0.0000
1/6/22,0.1250,0.0000
1/7/22,0.1250,0.0000
1/10/22,0.1250,0.0000
1/11/22,0.1250,0.0000
1/12/22,0.1250,0.0000
1/13/22,0.1250,0.0000
1/14/22,0.1250,0.0000
1/17/22,0.1250,0.0000
1/18/22,0.1250,0.0000
1/19/22,0.1250,0.0000
1/20/22,0.1250,0.0000
1/21/22,0.1250,0.0000
1/24/22,0.1250,0.0000
1/25/22,0.1250,0.0000
1/26/22,0.1250,0.0000
1/27/22,0.1250,0.0000
1/28/22,0.1250,0.0000
1/31/22,0.1250,0.0000
2/1/22,0.1250,0.0000
2/2/22,0.1250,0.0000
2/3/22,0.1250,0.0000
2/4/22,0.1250,0.0000
2/7/22,0.1250,0.0000
2/8/22,0.1250,0.0000
2/9/22,0.1250,0.0000
2/10/22,0.1250,0.0000
2/11/22,0.1250,0.0000
2/14/22,0.1250,0.0000
2/15/22,0.1250,0.0000
2/16/22,0.1250,0.0000
2/17/22,0.1250,0.0000
2/18/22,0.1250,0.0000
2/21/22,0.1250,0.0000
2/22/22,0.1250,0.0000
2/23/22,0.1250,0.0000
2/24/22,0.1250,0.0000
2/25/22,0.1250,0.0000
2/28/22,0.1250,0.0000
3/1/22,0.1250,0.0000
3/2/22,0.1250,0.0000
3/3/22,0.1250,0.0000
3/4/22,0.1250,0.0000
3/7/22,0.1250,0.0000
3/8/22,0.1250,0.0000
3/9/22,0.1250,0.0000
3/10/22,0.1250,0.0000
3/11/22,0.1250,0.0000
3/14/22,0.1250,0.0000
3/15/22,0.1250,0.0000
3/16/22,0.3750,0.2500
3/17/22,0.3750,0.0000
3/18/22,0.3750,0.0000
3/21/22,0.3750,0.0000
3/22/22,0.3750,0.0000
3/23/22,0.3750,0.0000
3/24/22,0.3750,0.0000
3/25/22,0.3750,0.0000
3/28/22,0.3750,0.0000
3/29/22,0.3750,0.0000
3/30/22,0.3750,0.0000
3/31/22,0.3750,0.0000
4/1/22,0.3750,0.0000
4/4/22,0.3750,0.0000
4/5/22,0.3750,0.0000
4/6/22,0.3750,0.0000
4/7/22,0.3750,0.0000
4/8/22,0.3750,0.0000
4/11/22,0.3750,0.0000
4/12/22,0.3750,0.0000
4/13/22,0.3750,0.0000
4/14/22,0.3750,0.0000
4/15/22,0.3750,0.0000
4/18/22,0.3750,0.0000
4/19/22,0.3750,0.0000
4/20/22,0.3750,0.0000
4/21/22,0.3750,0.0000
4/22/22,0.3750,0.0000
4/25/22,0.3750,0.0000
4/26/22,0.3750,0.0000
4/27/22,0.3750,0.0000
4/28/22,0.3750,0.0000
4/29/22,0.3750,0.0000
5/2/22,0.3750,0.0000
5/3/22,0.3750,0.0000
5/4/22,0.8750,0.5000
5/5/22,0.8750,0.0000
5/6/22,0.8750,0.0000
5/9/22,0.8750,0.0000
5/10/22,0.8750,0.0000
5/11/22,0.8750,0.0000
5/12/22,0.8750,0.0000
5/13/22,0.8750,0.0000
5/16/22,0.8750,0.0000
5/17/22,0.8750,0.0000
5/18/22,0.8750,0.0000
5/19/22,0.8750,0.0000
5/20/22,0.8750,0.0000
5/23/22,0.8750,0.0000
5/24/22,0.8750,0.0000
5/25/22,0.8750,0.0000
5/26/22,0.8750,0.0000
5/27/22,0.8750,0.0000
5/30/22,0.8750,0.0000
5/31/22,0.8750,0.0000
6/1/22,0.8750,0.0000
6/2/22,0.8750,0.0000
6/3/22,0.8750,0.0000
6/6/22,0.8750,0.0000
6/7/22,0.8750,0.0000
6/8/22,0.8750,0.0000
6/9/22,0.8750,0.0000
6/10/22,0.8750,0.0000
6/13/22,0.8750,0.0000
6/14/22,0.8750,0.0000
6/15/22,1.6250,0.7500
6/16/22,1.6250,0.0000
6/17/22,1.6250,0.0000
6/20/22,1.6250,0.0000
6/21/22,1.6250,0.0000
6/22/22,1.6250,0.0000
6/23/22,1.6250,0.0000
6/24/22,1.6250,0.0000
6/27/22,1.6250,0.0000
6/28/22,1.6250,0.0000
6/29/22,1.6250,0.0000
6/30/22,1.6250,0.0000
7/1/22,1.6250,0.0000
7/4/22,1.6250,0.0000
7/5/22,1.6250,0.0000
7/6/22,1.6250,0.0000
7/7/22,1.6250,0.0000
7/8/22,1.6250,0.0000
7/11/22,1.6250,0.0000
7/12/22,1.6250,0.0000
7/13/22,1.6250,0.0000
7/14/22,1.6250,0.0000
7/15/22,1.6250,0.0000
7/18/22,1.6250,0.0000
7/19/22,1.6250,0.0000
7/20/22,1.6250,0.0000
7/21/22,1.6250,0.0000
7/22/22,1.6250,0.0000
7/25/22,1.6250,0.0000
7/26/22,1.6250,0.0000
7/27/22,2.3750,0.7500
7/28/22,2.3750,0.0000
7/29/22,2.3750,0.0000
8/1/22,2.3750,0.0000
8/2/22,2.3750,0.0000
8/3/22,2.3750,0.0000
8/4/22,2.3750,0.0000
8/5/22,2.3750,0.0000
8/8/22,2.3750,0.0000
8/9/22,2.3750,0.0000
8/10/22,2.3750,0.0000
8/11/22,2.3750,0.0000
8/12/22,2.3750,0.0000
8/15/22,2.3750,0.0000
8/16/22,2.3750,0.0000
8/17/22,2.3750,0.0000
8/18/22,2.3750,0.0000
8/19/22,2.3750,0.0000
8/22/22,2.3750,0.0000
8/23/22,2.3750,0.0000
8/24/22,2.3750,0.0000
8/25/22,2.3750,0.0000
8/26/22,2.3750,0.0000
8/29/22,2.3750,0.0000
8/30/22,2.3750,0.0000
8/31/22,2.3750,0.0000
9/1/22,2.3750,0.0000
9/2/22,2.3750,0.0000
9/5/22,2.3750,0.0000
9/6/22,2.3750,0.0000
9/7/22,2.3750,0.0000
9/8/22,2.3750,0.0000
9/9/22,2.3750,0.0000
9/12/22,2.3750,0.0000
9/13/22,2.3750,0.0000
9/14/22,2.3750,0.0000
9/15/22,2.3750,0.0000
9/16/22,2.3750,0.0000
9/19/22,2.3750,0.0000
9/20/22,2.3750,0.0000
9/21/22,3.1250,0.7500
9/22/22,3.1250,0.0000
9/23/22,3.1250,0.0000
9/26/22,3.1250,0.0000
9/27/22,3.1250,0.0000
9/28/22,3.1250,0.0000
9/29/22,3.1250,0.0000
9/30/22,3.1250,0.0000
10/3/22,3.1250,0.0000
10/4/22,3.1250,0.0000
10/5/22,3.1250,0.0000
10/6/22,3.1250,0.0000
10/7/22,3.1250,0.0000
10/10/22,3.1250,0.0000
10/11/22,3.1250,0.0000
10/12/22,3.1250,0.0000
10/13/22,3.1250,0.0000
10/14/22,3.1250,0.0000
10/17/22,3.1250,0.0000
10/18/22,3.1250,0.0000
10/19/22,3.1250,0.0000
10/20/22,3.1250,0.0000
10/21/22,3.1250,0.0000
10/24/22,3.1250,0.0000
10/25/22,3.1250,0.0000
10/26/22,3.1250,0.0000
10/27/22,3.1250,0.0000
10/28/22,3.1250,0.0000
10/31/22,3.1250,0.0000
11/1/22,3.1250,0.0000
11/2/22,3.8750,0.7500
11/3/22,3.8750,0.0000
11/4/22,3.8750,0.0000
11/7/22,3.8750,0.0000
11/8/22,3.8750,0.0000
11/9/22,3.8750,0.0000
11/10/22,3.8750,0.0000
11/11/22,3.8750,0.0000
11/14/22,3.8750,0.0000
11/15/22,3.8750,0.0000
11/16/22,3.8750,0.0000
11/17/22,3.8750,0.0000
11/18/22,3.8750,0.0000
11/21/22,3.8750,0.0000
11/22/22,3.8750,0.0000
11/23/22,3.8750,0.0000
11/24/22,3.8750,0.0000
11/25/22,3.8750,0.0000
11/28/22,3.8750,0.0000
11/29/22,3.8750,0.0000
11/30/22,3.8750,0.0000
12/1/22,3.8750,0.0000
12/2/22,3.8750,0.0000
12/5/22,3.8750,0.0000
12/6/22,3.8750,0.0000
12/7/22,3.8750,0.0000
12/8/22,3.8750,0.0000
12/9/22,3.8750,0.0000
12/12/22,3.8750,0.0000
12/13/22,3.8750,0.0000
12/14/22,4.3750,0.5000
12/15/22,4.3750,0.0000
12/16/22,4.3750,0.0000
12/19/22,4.3750,0.0000
12/20/22,4.3750,0.0000
12/21/22,4.3750,0.0000
12/22/22,4.3750,0.0000
12/23/22,4.3750,0.0000
12/26/22,4.3750,0.0000
12/27/22,4.3750,0.0000
12/28/22,4.3750,0.0000
12/29/22,4.3750,0.0000
12/30/22,4.3750,0.0000
1/2/23,4.3750,0.0000
1/3/23,4.3750,0.0000
1/4/23,4.3750,0.0000
1/5/23,4.3750,0.0000
1/6/23,4.3750,0.0000
1/9/23,4.3750,0.0000
1/10/23,4.3750,0.0000
1/11/23,4.3750,0.0000
1/12/23,4.3750,0.0000
1/13/23,4.3750,0.0000
1/16/23,4.3750,0.0000
1/17/23,4.3750,0.0000
1/18/23,4.3750,0.0000
1/19/23,4.3750,0.0000
1/20/23,4.3750,0.0000
1/23/23,4.3750,0.0000
1/24/23,4.3750,0.0000
1/25/23,4.3750,0.0000
1/26/23,4.3750,0.0000
1/27/23,4.3750,0.0000
1/30/23,4.3750,0.0000
1/31/23,4.3750,0.0000
2/1/23,4.6250,0.2500
2/2/23,4.6250,0.0000
2/3/23,4.6250,0.0000
2/6/23,4.6250,0.0000
2/7/23,4.6250,0.0000
2/8/23,4.6250,0.0000
2/9/23,4.6250,0.0000
2/10/23,4.6250,0.0000
2/13/23,4.6250,0.0000
2/14/23,4.6250,0.0000
2/15/23,4.6250,0.0000
2/16/23,4.6250,0.0000
2/17/23,4.6250,0.0000
2/20/23,4.6250,0.0000
2/21/23,4.6250,0.0000
2/22/23,4.6250,0.0000
2/23/23,4.6250,0.0000
2/24/23,4.6250,0.0000
2/27/23,4.6250,0.0000
2/28/23,4.6250,0.0000
3/1/23,4.6250,0.0000
3/2/23,4.6250,0.0000
3/3/23,4.6250,0.0000
3/6/23,4.6250,0.0000
3/7/23,4.6250,0.0000
3/8/23,4.6250,0.0000
3/9/23,4.6250,0.0000
3/10/23,4.6250,0.0000
3/13/23,4.6250,0.0000
3/14/23,4.6250,0.0000
3/15/23,4.6250,0.0000
3/16/23,4.6250,0.0000
3/17/23,4.6250,0.0000
3/20/23,4.6250,0.0000
3/21/23,4.6250,0.0000
3/22/23,4.8750,0.2500
3/23/23,4.8750,0.0000
3/24/23,4.8750,0.0000
3/27/23,4.8750,0.0000
3/28/23,4.8750,0.0000
3/29/23,4.8750,0.0000
3/30/23,4.8750,0.0000
3/31/23,4.8750,0.0000
4/3/23,4.8750,0.0000
4/4/23,4.8750,0.0000
4/5/23,4.8750,0.0000
4/6/23,4.8750,0.0000
4/7/23,4.8750,0.0000
4/10/23,4.8750,0.0000
4/11/23,4.8750,0.0000
4/12/23,4.8750,0.0000
4/13/23,4.8750,0.0000
4/14/23,4.8750,0.0000
4/17/23,4.8750,0.0000
4/18/23,4.8750,0.0000
4/19/23,4.8750,0.0000
4/20/23,4.8750,0.0000
4/21/23,4.8750,0.0000
4/24/23,4.8750,0.0000
4/25/23,4.8750,0.0000
4/26/23,4.8750,0.0000
4/27/23,4.8750,0.0000
4/28/23,4.8750,0.0000
5/1/23,4.8750,0.0000
5/2/23,4.8750,0.0000
5/3/23,5.1250,0.2500
5/4/23,5.1250,0.0000
5/5/23,5.1250,0.0000
5/8/23,5.1250,0.0000
5/9/23,5.1250,0.0000
5/10/23,5.1250,0.0000
5/11/23,5.1250,0.0000
5/12/23,5.1250,0.0000
5/15/23,5.1250,0.0000
5/16/23,5.1250,0.0000
5/17/23,5.1250,0.0000
5/18/23,5.1250,0.0000
5/19/23,5.1250,0.0000
5/22/23,5.1250,0.0000
5/23/23,5.1250,0.0000
5/24/23,5.1250,0.0000
5/25/23,5.1250,0.0000
5/26/23,5.1250,0.0000
5/29/23,5.1250,0.0000
5/30/23,5.1250,0.0000
5/31/23,5.1250,0.0000
6/1/23,5.1250,0.0000
6/2/23,5.1250,0.0000
6/5/23,5.1250,0.0000
6/6/23,5.1250,0.0000
6/7/23,5.1250,0.0000
6/8/23,5.1250,0.0000
6/9/23,5.1250,0.0000
6/12/23,5.1250,0.0000
6/13/23,5.1250,0.0000
6/14/23,5.1250,0.0000
6/15/23,5.1250,0.0000
6/16/23,5.1250,0.0000
6/19/23,5.1250,0.0000
6/20/23,5.1250,0.0000
6/21/23,5.1250,0.0000
6/22/23,5.1250,0.0000
6/23/23,5.1250,0.0000
6/26/23,5.1250,0.0000
6/27/23,5.1250,0.0000
6/28/23,5.1250,0.0000
6/29/23,5.1250,0.0000
6/30/23,5.1250,0.0000
7/3/23,5.1250,0.0000
7/4/23,5.1250,0.0000
7/5/23,5.1250,0.0000
7/6/23,5.1250,0.0000
7/7/23,5.1250,0.0000
7/10/23,5.1250,0.0000
7/11/23,5.1250,0.0000
7/12/23,5.1250,0.0000
7/13/23,5.1250,0.0000
7/14/23,5.1250,0.0000
7/17/23,5.1250,0.0000
7/18/23,5.1250,0.0000
7/19/23,5.1250,0.0000
7/20/23,5.1250,0.0000
7/21/23,5.1250,0.0000
7/24/23,5.1250,0.0000
7/25/23,5.1250,0.0000
7/26/23,5.3750,0.2500
7/27/23,5.3750,0.0000
7/28/23,5.3750,0.0000
7/31/23,5.3750,0.0000
8/1/23,5.3750,0.0000
8/2/23,5.3750,0.0000
8/3/23,5.3750,0.0000
8/4/23,5.3750,0.0000
8/7/23,5.3750,0.0000
8/8/23,5.3750,0.0000
8/9/23,5.3750,0.0000
8/10/23,5.3750,0.0000
8/11/23,5.3750,0.0000
8/14/23,5.3750,0.0000
8/15/23,5.3750,0.0000
8/16/23,5.3750,0.0000
8/17/23,5.3750,0.0000
8/18/23,5.3750,0.0000
8/21/23,5.3750,0.0000
8/22/23,5.3750,0.0000
8/23/23,5.3750,0.0000
8/24/23,5.3750,0.0000
8/25/23,5.3750,0.0000
8/28/23,5.3750,0.0000
8/29/23,5.3750,0.0000
8/30/23,5.3750,0.0000
8/31/23,5.3750,0.0000
9/1/23,5.3750,0.0000
9/4/23,5.3750,0.0000
9/5/23,5.3750,0.0000
9/6/23,5.3750,0.0000
9/7/23,5.3750,0.0000
9/8/23,5.3750,0.0000
9/11/23,5.3750,0.0000
9/12/23,5.3750,0.0000
9/13/23,5.3750,0.0000
9/14/23,5.3750,0.0000
9/15/23,5.3750,0.0000
9/18/23,5.3750,0.0000
9/19/23,5.3750,0.0000
9/20/23,5.3750,0.0000
9/21/23,5.3750,0.0000
9/22/23,5.3750,0.0000
9/25/23,5.3750,0.0000
9/26/23,5.3750,0.0000
9/27/23,5.3750,0.0000
9/28/23,5.3750,0.0000
9/29/23,5.3750,0.0000
10/2/23,5.3750,0.0000
10/3/23,5.3750,0.0000
10/4/23,5.3750,0.0000
10/5/23,5.3750,0.0000
10/6/23,5.3750,0.0000
10/9/23,5.3750,0.0000
10/10/23,5.3750,0.0000
10/11/23,5.3750,0.0000
10/12/23,5.3750,0.0000
10/13/23,5.3750,0.0000
10/16/23,5.3750,0.0000
10/17/23,5.3750,0.0000
10/18/23,5.3750,0.0000
10/19/23,5.3750,0.0000
10/20/23,5.3750,0.0000
10/23/23,5.3750,0.0000
10/24/23,5.3750,0.0000
10/25/23,5.3750,0.0000
10/26/23,5.3750,0.0000
10/27/23,5.3750,0.0000
10/30/23,5.3750,0.0000
10/31/23,5.3750,0.0000
11/1/23,5.3750,0.0000
11/2/23,5.3750,0.0000
11/3/23,5.3750,0.0000
11/6/23,5.3750,0.0000
11/7/23,5.3750,0.0000
11/8/23,5.3750,0.0000
11/9/23,5.3750,0.0000
11/10/23,5.3750,0.0000
11/13/23,5.3750,0.0000
11/14/23,5.3750,0.0000
11/15/23,5.3750,0.0000
11/16/23,5.3750,0.0000
11/17/23,5.3750,0.0000
11/20/23,5.3750,0.0000
11/21/23,5.3750,0.0000
11/22/23,5.3750,0.0000
11/23/23,5.3750,0.0000
11/24/23,5.3750,0.0000
11/27/23,5.3750,0.0000
11/28/23,5.3750,0.0000
11/29/23,5.3750,0.0000
11/30/23,5.3750,0.0000
12/1/23,5.3750,0.0000
12/4/23,5.3750,0.0000
12/5/23,5.3750,0.0000
12/6/23,5.3750,0.0000
12/7/23,5.3750,0.0000
12/8/23,5.3750,0.0000
12/11/23,5.3750,0.0000
12/12/23,5.3750,0.0000
12/13/23,5.3750,0.0000
12/14/23,5.3750,0.0000
12/15/23,5.3750,0.0000
12/18/23,5.3750,0.0000
12/19/23,5.3750,0.0000
12/20/23,5.3750,0.0000
12/21/23,5.3750,0.0000
12/22/23,5.3750,0.0000
12/25/23,5.3750,0.0000
12/26/23,5.3750,0.0000
12/27/23,5.3750,0.0000
12/28/23,5.3750,0.0000
12/29/23,5.3750,0.0000
1/1/24,5.3750,0.0000
1/2/24,5.3750,0.0000
1/3/24,5.3750,0.0000
1/4/24,5.3750,0.0000
1/5/24,5.3750,0.0000
1/8/24,5.3750,0.0000
1/9/24,5.3750,0.0000
1/10/24,5.3750,0.0000
1/11/24,5.3750,0.0000
1/12/24,5.3750,0.0000
1/15/24,5.3750,0.0000
1/16/24,5.3750,0.0000
1/17/24,5.3750,0.0000
1/18/24,5.3750,0.0000
1/19/24,5.3750,0.0000
1/22/24,5.3750,0.0000
1/23/24,5.3750,0.0000
1/24/24,5.3750,0.0000
1/25/24,5.3750,0.0000
1/26/24,5.3750,0.0000
1/29/24,5.3750,0.0000
1/30/24,5.3750,0.0000
1/31/24,5.3750,0.0000
2/1/24,5.3750,0.0000
2/2/24,5.3750,0.0000
2/5/24,5.3750,0.0000
2/6/24,5.3750,0.0000
2/7/24,5.3750,0.0000
2/8/24,5.3750,0.0000
2/9/24,5.3750,0.0000
2/12/24,5.3750,0.0000
2/13/24,5.3750,0.0000
2/14/24,5.3750,0.0000
2/15/24,5.3750,0.0000
2/16/24,5.3750,0.0000
2/19/24,5.3750,0.0000
2/20/24,5.3750,0.0000
2/21/24,5.3750,0.0000
2/22/24,5.3750,0.0000
2/23/24,5.3750,0.0000
2/26/24,5.3750,0.0000
2/27/24,5.3750,0.0000
2/28/24,5.3750,0.0000
2/29/24,5.3750,0.0000
3/1/24,5.3750,0.0000
3/4/24,5.3750,0.0000
3/5/24,5.3750,0.0000
3/6/24,5.3750,0.0000
3/7/24,5.3750,0.0000
3/8/24,5.3750,0.0000
3/11/24,5.3750,0.0000
3/12/24,5.3750,0.0000
3/13/24,5.3750,0.0000
3/14/24,5.3750,0.0000
3/15/24,5.3750,0.0000
3/18/24,5.3750,0.0000
3/19/24,5.3750,0.0000
3/20/24,5.3750,0.0000
3/21/24,5.3750,0.0000
3/22/24,5.3750,0.0000
3/25/24,5.3750,0.0000
3/26/24,5.3750,0.0000
3/27/24,5.3750,0.0000
3/28/24,5.3750,0.0000
3/29/24,5.3750,0.0000
4/1/24,5.3750,0.0000
4/2/24,5.3750,0.0000
4/3/24,5.3750,0.0000
4/4/24,5.3750,0.0000
4/5/24,5.3750,0.0000
4/8/24,5.3750,0.0000
4/9/24,5.3750,0.0000
4/10/24,5.3750,0.0000
4/11/24,5.3750,0.0000
4/12/24,5.3750,0.0000
4/15/24,5.3750,0.0000
4/16/24,5.3750,0.0000
4/17/24,5.3750,0.0000
4/18/24,5.3750,0.0000
4/19/24,5.3750,0.0000
4/22/24,5.3750,0.0000
4/23/24,5.3750,0.0000
4/24/24,5.3750,0.0000
4/25/24,5.3750,0.0000
4/26/24,5.3750,0.0000
4/29/24,5.3750,0.0000
4/30/24,5.3750,0.0000
5/1/24,5.3750,0.0000
5/2/24,5.3750,0.0000
5/3/24,5.3750,0.0000
5/6/24,5.3750,0.0000
5/7/24,5.3750,0.0000
5/8/24,5.3750,0.0000
5/9/24,5.3750,0.0000
5/10/24,5.3750,0.0000
5/13/24,5.3750,0.0000
5/14/24,5.3750,0.0000
5/15/24,5.3750,0.0000
5/16/24,5.3750,0.0000
5/17/24,5.3750,0.0000
5/20/24,5.3750,0.0000
5/21/24,5.3750,0.0000
5/22/24,5.3750,0.0000
5/23/24,5.3750,0.0000
5/24/24,5.3750,0.0000
5/27/24,5.3750,0.0000
5/28/24,5.3750,0.0000
5/29/24,5.3750,0.0000
5/30/24,5.3750,0.0000
5/31/24,5.3750,0.0000
6/3/24,5.3750,0.0000
6/4/24,5.3750,0.0000
6/5/24,5.3750,0.0000
6/6/24,5.3750,0.0000
6/7/24,5.3750,0.0000
6/10/24,5.3750,0.0000
6/11/24,5.3750,0.0000
6/12/24,5.3750,0.0000
6/13/24,5.3750,0.0000
6/14/24,5.3750,0.0000
6/17/24,5.3750,0.0000
6/18/24,5.3750,0.0000
6/19/24,5.3750,0.0000
6/20/24,5.3750,0.0000
6/21/24,5.3750,0.0000
6/24/24,5.3750,0.0000
6/25/24,5.3750,0.0000
6/26/24,5.3750,0.0000
6/27/24,5.3750,0.0000
6/28/24,5.3750,0.0000
7/1/24,5.3750,0.0000
7/2/24,5.3750,0.0000
7/3/24,5.3750,0.0000
7/4/24,5.3750,0.0000
7/5/24,5.3750,0.0000
7/8/24,5.3750,0.0000
7/9/24,5.3750,0.0000
7/10/24,5.3750,0.0000
7/11/24,5.3750,0.0000
7/12/24,5.3750,0.0000
7/15/24,5.3750,0.0000
7/16/24,5.3750,0.0000
7/17/24,5.3750,0.0000
7/18/24,5.3750,0.0000
7/19/24,5.3750,0.0000
7/22/24,5.3750,0.0000
7/23/24,5.3750,0.0000
7/24/24,5.3750,0.0000
7/25/24,5.3750,0.0000
7/26/24,5.3750,0.0000
7/29/24,5.3750,0.0000
7/30/24,5.3750,0.0000
7/31/24,5.3750,0.0000
8/1/24,5.3750,0.0000
8/2/24,5.3750,0.0000
8/5/24,5.3750,0.0000
8/6/24,5.3750,0.0000
8/7/24,5.3750,0.0000
8/8/24,5.3750,0.0000
8/9/24,5.3750,0.0000
8/12/24,5.3750,0.0000
8/13/24,5.3750,0.0000
8/14/24,5.3750,0.0000
8/15/24,5.3750,0.0000
8/16/24,5.3750,0.0000
8/19/24,5.3750,0.0000
8/20/24,5.3750,0.0000
8/21/24,5.3750,0.0000
8/22/24,5.3750,0.0000
8/23/24,5.3750,0.0000
8/26/24,5.3750,0.0000
8/27/24,5.3750,0.0000
8/28/24,5.3750,0.0000
8/29/24,5.3750,0.0000
8/30/24,5.3750,0.0000
9/2/24,5.3750,0.0000
9/3/24,5.3750,0.0000
9/4/24,5.3750,0.0000
9/5/24,5.3750,0.0000
9/6/24,5.3750,0.0000
9/9/24,5.3750,0.0000
9/10/24,5.3750,0.0000
9/11/24,5.3750,0.0000
9/12/24,5.3750,0.0000
9/13/24,5.3750,0.0000
9/16/24,5.3750,0.0000
9/17/24,5.3750,0.0000
9/18/24,4.8750,-0.5000
9/19/24,4.8750,0.0000
9/20/24,4.8750,0.0000
9/23/24,4.8750,0.0000
9/24/24,4.8750,0.0000
9/25/24,4.8750,0.0000
9/26/24,4.8750,0.0000
9/27/24,4.8750,0.0000
9/30/24,4.8750,0.0000
